Time,Ixx,Iyy,Roll_Rate,Speed,Mach,Alt,Dyn_Pres,AoA_Rate,Sideslip_Rate,AoA,Sideslip
18.222875,2.3467912261,697.971426931,1348.2736245167,0.9577878207,3.1128534904,8.0986138977,238400.976120245,0.0001925441,0.0002231195,8.07709717168706E-006,-0.000008051
18.2371375,2.3453185471,697.5008014528,1349.6616384327,0.9587783305,3.1166427458,8.1119044741,238522.654215712,-1.92731307200188E-005,0.0004337423,9.53194930887295E-006,-3.17139234150238E-006
18.2514,2.3438458681,697.0301759746,1351.0509198113,0.9597697045,3.120436886,8.1252086874,238643.798952597,-0.0003269099,0.0004224845,7.05862572747604E-006,3.24041964145565E-006
18.2656625,2.3423731891,696.5595504964,1352.441512413,0.9607619454,3.1242359253,8.1385265494,238764.409553905,-0.0005291237,0.0001843036,7.19598963653771E-007,7.77422386881178E-006
18.279925,2.3409005101,696.0889250182,1353.8334215032,0.9617550556,3.1280398777,8.1518580721,238884.485242284,-0.0004912939,-0.0001308837,-6.86552965845321E-006,8.12309324586214E-006
18.2941875,2.3394278311,695.61829954,1355.2266128852,0.9627490375,3.1318487574,8.1652032673,239004.02524035,-0.0002394669,-0.0003241774,-1.22529118478378E-005,0.000004636
18.30845,2.3379551521,695.1476740618,1356.6210229613,0.9637438936,3.1356625786,8.1785621472,239123.028770493,6.03910944997854E-005,-0.0002870422,-1.34644521689194E-005,-2.18031794246346E-010
18.3227125,2.3364824731,694.6770485836,1358.0165768451,0.9647396264,3.1394813555,8.1919347235,239241.495055004,0.0002217576,-7.42727578821446E-005,-0.000011208,-2.69632912864438E-006
18.336975,2.3350097941,694.2064231054,1359.4132094059,0.9657362385,3.1433051024,8.2053210085,239359.423315829,0.0001689596,0.0001405687,-8.18480624586956E-006,-2.11075608350433E-006
18.3512375,2.3335371152,693.7357976272,1360.810883418,0.9667337321,3.1471338337,8.2187210141,239476.8127747,-1.35632043101518E-005,0.0001935704,-7.02126770347207E-006,5.21595236736562E-007
18.3655,2.3320644362,693.2651721491,1362.2095998462,0.96773211,3.1509675637,8.2321347525,239593.662653297,-0.0001482305,0.000049271,-8.33714483593499E-006,2.44636418531985E-006
18.3797625,2.3305917572,692.7945466709,1363.6093975036,0.9687313746,3.1548063068,8.2455622359,239709.972172953,-9.76123727953827E-005,-0.0001756165,-1.03438047488252E-005,1.5326742536701E-006
18.394025,2.3291190782,692.3239211927,1365.0103422501,0.9697315283,3.1586500776,8.2590034763,239825.74055506,0.0001331199,-0.0002995507,-1.02408035557227E-005,-2.07106309583304E-006
18.4082875,2.3276463992,691.8532957145,1366.4125087765,0.9707325738,3.1624988904,8.2724584861,239940.967020849,0.0003984844,-0.0002102349,-6.37568505625467E-006,-5.97163383571071E-006
18.42255,2.3261737202,691.3826702363,1367.8159600516,0.9717345135,3.1663527599,8.2859272775,240055.65079139,0.0005172456,0.000052085,4.12523058108027E-007,-7.22376731618147E-006
18.4368125,2.3247010412,690.9120447581,1369.2207301619,0.97273735,3.1702117006,8.2994098627,240169.79108766,0.000402846,0.0003220404,7.2430516092081E-006,-4.44828536752627E-006
18.451075,2.3232283622,690.4414192799,1370.6268153463,0.9737410857,3.1740757272,8.3129062541,240283.387130406,0.0001252582,0.0004266487,1.1109505567132E-005,1.1564726410141E-006
18.4653375,2.3217556832,689.9707938017,1372.0341757583,0.9747457233,3.1779448543,8.326416464,240396.438140447,-0.0001397651,0.0003073314,1.08792365621117E-005,6.63073561268846E-006
18.4796,2.3202830043,689.5001683235,1373.4427474967,0.9757512653,3.1818190966,8.3399405048,240508.943337692,-0.0002362326,5.84383868841584E-005,7.94643611503509E-006,0.000009293
18.4938625,2.3188103253,689.0295428453,1374.8524615285,0.9767577141,3.1856984689,8.3534783889,240620.901942425,-0.0001367516,-0.0001443839,0.000005097,0.000008525
18.508125,2.3173376463,688.5589173671,1376.2632641315,0.9777650725,3.189582986,8.3670301288,240732.313174217,4.36595425732556E-005,-0.0001725792,4.43945575016121E-006,6.02875186114873E-006
18.5223875,2.3158649673,688.0882918889,1377.6751329905,0.9787733429,3.1934726627,8.3805957369,240843.176252565,0.0001372453,-0.000035932,5.91674300959117E-006,4.40786523428746E-006
18.53665,2.3143922883,687.6176664108,1379.0880842758,0.9797825279,3.197367514,8.3941752259,240953.490396646,4.98356348995241E-005,0.0001290878,7.46880847619948E-006,5.14247463144838E-006
18.5509125,2.3129196093,687.1470409326,1380.5021686155,0.98079263,3.2012675547,8.4077686083,241063.254825518,-0.0001689227,0.0001639476,6.69518574141359E-006,7.45421756868854E-006
18.565175,2.3114469303,686.6764154544,1381.9174570937,0.9818036519,3.2051727999,8.4213758967,241172.46875792,-0.000362241,7.98259161736046E-006,2.77274560773362E-006,8.88659019421906E-006
18.5794375,2.3099742513,686.2057899762,1383.3340213393,0.9828155961,3.2090832645,8.4349971036,241281.131412492,-0.0003819609,-0.0002544512,-2.79184592157467E-006,7.16086627820428E-006
18.5937,2.3085015723,685.735164498,1384.7519135207,0.9838284653,3.2129989636,8.4486322419,241389.242007658,-0.0001980181,-0.0004536677,-7.12985410684002E-006,1.93530687844416E-006
18.6079625,2.3070288934,685.2645390198,1386.1711521171,0.9848422619,3.2169199123,8.4622813242,241496.79976154,7.84655446986899E-005,-0.000456814,-7.98963872353864E-006,-4.82492795057149E-006
18.622225,2.3055562144,684.7939135416,1387.5917176397,0.9858569887,3.2208461259,8.4759443631,241603.803892082,0.0002746868,-0.0002628333,-5.2839325086519E-006,-1.01354340929793E-005
18.6364875,2.3040835354,684.3232880634,1389.013559526,0.9868726482,3.2247776194,8.4896213716,241710.25361688,0.000279346,-1.26949175564669E-006,-1.08894521749588E-006,-1.19948514577659E-005
18.65075,2.3026108564,683.8526625852,1390.4366121018,0.987889243,3.2287144081,8.5033123624,241816.148153232,0.0001192771,0.0001630651,1.88164479999042E-006,-1.06484323651549E-005
18.6650125,2.3011381774,683.382037107,1391.8608148073,0.9889067757,3.2326565074,8.5170173484,241921.486717992,-6.56377743324303E-005,0.0001486997,2.1942999343709E-006,-8.21705747398428E-006
18.679275,2.2996654984,682.9114116288,1393.2861306622,0.989925249,3.2366039325,8.5307363425,242026.268527707,-0.0001292576,1.23601630157333E-005,6.03904289727193E-007,-7.00233194834967E-006
18.6935375,2.2981928194,682.4407861507,1394.7125575484,0.9909446655,3.2405566988,8.5444693575,242130.492798509,-2.79592157060484E-005,-9.90796282666306E-005,-6.855087289948E-007,-7.74190572889584E-006
18.7078,2.2967201404,681.9701606725,1396.1401291095,0.9919650278,3.2445148218,8.5582164065,242234.158746437,0.0001487787,-6.25236118815838E-005,1.76134873014091E-007,-9.1042738576722E-006
18.7220625,2.2952474614,681.4995351943,1397.5689051963,0.9929863386,3.2484783169,8.5719775025,242337.265587038,0.000247587,0.0001266858,3.17867234690621E-006,-0.000008778
18.736325,2.2937747824,681.0289097161,1398.9989548794,0.9940086005,3.2524471996,8.5857526584,242439.812535685,0.0001678964,0.0003493901,6.36725658952934E-006,-5.32493225265842E-006
18.7505875,2.2923021035,680.5582842379,1400.4303371672,0.9950318161,3.2564214856,8.5995418875,242541.798807492,-6.08264104545837E-005,0.0004498682,7.24007962178527E-006,5.93631176029651E-007
18.76485,2.2908294245,680.0876587597,1401.8630851125,0.9960559882,3.2604011904,8.6133452026,242643.223617232,-0.0002983141,0.0003505263,4.58878071396345E-006,0.000006534
18.7791125,2.2893567455,679.6170332815,1403.2971978402,0.9970811193,3.2643863296,8.6271626171,242744.08617954,-0.0003944122,0.0001090534,-5.80145563749716E-007,9.90045191104411E-006
18.793375,2.2878840665,679.1464078033,1404.7326425596,0.9981072122,3.2683769191,8.6409941441,242844.385708478,-0.0002966265,-0.0001236588,-0.000005717,9.68924213240332E-006
18.8076375,2.2864113875,678.6757823251,1406.1693656723,0.9991342695,3.2723729744,8.6548397967,242944.121417737,-8.50838479551497E-005,-0.0002128218,-8.48840552030252E-006,0.000007075
18.8219,2.2849387085,678.2051568469,1407.6073094973,1.0001622939,3.2763745115,8.6686995884,243043.292520637,8.9811672669584E-005,-0.0001349494,-8.3255963834213E-006,4.43394618501563E-006
18.8361625,2.2834660295,677.7345313687,1409.0464296767,1.001191288,3.2803815462,8.6825735322,243141.898230092,0.0001194923,1.09521398445754E-005,-6.63784487041176E-006,3.55635657870506E-006
18.850425,2.2819933505,677.2639058905,1410.4867083191,1.0022212547,3.2843940943,8.6964616416,243239.937758613,1.53315577934623E-005,8.29767018623331E-005,-0.000005572,4.38340511330829E-006
18.8646875,2.2805206715,676.7932804124,1411.9281593225,1.0032521965,3.2884121718,8.71036393,243337.410318223,-0.0001046966,5.98120361643143E-006,-6.27820856773796E-006,5.19309133704422E-006
18.87895,2.2790479926,676.3226549342,1413.3708246313,1.0042841161,3.2924357947,8.7242804108,243434.315120731,-0.0001094583,-0.0001710185,-7.99479508729168E-006,4.06341018267412E-006
18.8932125,2.2775753136,675.852029456,1414.8147627414,1.0053170164,3.296464979,8.7382110973,243530.651377544,4.27802718069564E-005,-0.0003121309,-8.63242527754879E-006,4.88254813072914E-007
18.907475,2.2761026346,675.3814039778,1416.2600328688,1.0063508999,3.3004997409,8.7521560031,243626.418299638,0.0002697624,-0.0002977723,-6.40776147818929E-006,-4.08219965374991E-006
18.9217375,2.2746299556,674.9107784996,1417.7066792629,1.0073857695,3.3045400963,8.7661151417,243721.615097871,0.0004241962,-0.0001159434,-1.28981740557614E-006,-7.18880718152893E-006
18.936,2.2731572766,674.4401530214,1419.1547199886,1.0084216278,3.3085860616,8.7800885266,243816.24098242,0.0004016663,0.0001266825,4.83039100646598E-006,-7.09317310962047E-006
18.9502625,2.2716845976,673.9695275432,1420.6041431691,1.0094584776,3.312637653,8.7940761715,243910.295163279,0.0002166913,0.0002816629,9.3768214580405E-006,-4.00324228279996E-006
18.964525,2.2702119186,673.498902065,1422.0549116129,1.0104963216,3.3166948866,8.8080780899,244003.776850039,-9.39146261303509E-006,0.0002657111,1.08132198332876E-005,1.07314942840636E-007
18.9787875,2.2687392396,673.0282765868,1423.5069744513,1.0115351625,3.3207577789,8.8220942955,244096.685251583,-0.0001386443,0.0001178528,9.58386217150623E-006,2.93377155550067E-006
18.99305,2.2672665606,672.5576511086,1424.9602825252,1.0125750031,3.3248263462,8.836124802,244189.01957651,-0.0001165796,-3.48814563640266E-005,7.59848211295269E-006,3.44779662522741E-006
19.0073125,2.2657938816,672.0870256304,1426.4148032323,1.0136158463,3.3289006049,8.8501696233,244280.77903279,-7.31149844488672E-006,-7.59937128711043E-005,6.68410423328886E-006,2.48666649491049E-006
19.021575,2.2643212027,671.6164001522,1427.870530685,1.0146576946,3.3329805716,8.8642287729,244371.962828163,6.12743091868382E-005,1.26987727816162E-005,7.18977032107327E-006,1.91631765183646E-006
19.0358375,2.2628485237,671.1457746741,1429.3274883033,1.0157005509,3.3370662626,8.8783022649,244462.570169572,-5.17630533021144E-007,0.0001399264,7.79292885819292E-006,3.03846740498991E-006
19.0501,2.2613758447,670.6751491959,1430.7857230508,1.016744418,3.3411576947,8.892390113,244552.600263873,-0.0001729143,0.000177828,6.63232147859988E-006,5.47181547183222E-006
19.0643625,2.2599031657,670.2045237177,1432.2452928898,1.0177892986,3.3452548844,8.9064923311,244642.052317366,-0.0003398946,0.000062669,2.8846982429872E-006,7.36305490979429E-006
19.078625,2.2584304867,669.7338982395,1433.7062509958,1.0188351956,3.3493578485,8.9206089332,244730.925535882,-0.0003763578,-0.0001532663,-2.42772123206145E-006,6.7663664279625E-006
19.0928875,2.2569578077,669.2632727613,1435.1686312773,1.0198821117,3.3534666035,8.9347399332,244819.219124988,-0.000242847,-0.0003377647,-7.02251250021679E-006,3.14344772249473E-006
19.10715,2.2554851287,668.7926472831,1436.6324394476,1.0209300497,3.3575811663,8.9488853452,244906.932289713,-1.62267584078984E-005,-0.0003751217,-8.90176076288968E-006,-2.15134773292517E-006
19.1214125,2.2540124497,668.3220218049,1438.0976523374,1.0219790124,3.3617015538,8.9630451831,244994.064234539,0.0001663649,-0.0002499579,-7.70163412199473E-006,-6.76529661340928E-006
19.135675,2.2525397707,667.8513963267,1439.5642257368,1.0230290027,3.3658277827,8.9772194612,245080.614163452,0.0002073514,-0.000055651,-4.84823241223637E-006,-8.94634829870584E-006
19.1499375,2.2510670918,667.3807708485,1441.0321084983,1.0240800233,3.36995987,8.9914081934,245166.581279957,0.0001168821,7.78493523701073E-005,-2.42819930600647E-006,-8.65245938236586E-006
19.1642,2.2495944128,666.9101453703,1442.5012587133,1.0251320771,3.3740978328,9.0056113941,245251.964787085,-1.27557503614337E-006,8.11852122439269E-005,-1.64738692100198E-006,-7.36357290168839E-006
19.1784625,2.2481217338,666.4395198921,1443.9716570957,1.0261851668,3.3782416879,9.0198290773,245336.763887139,-3.38347028299728E-005,-6.02254338380722E-006,-2.04368348725693E-006,-6.77982317432329E-006
19.192725,2.2466490548,665.968894414,1445.4433135398,1.0272392955,3.3823914526,9.0340612574,245420.977781968,5.30741610463282E-005,-7.13063441933946E-005,-2.02611574436274E-006,-7.42780651216568E-006
19.2069875,2.2451763758,665.4982689358,1446.9162648989,1.0282944658,3.3865471439,9.0483079486,245504.605672919,0.0001880916,-2.1019362818363E-005,-2.92471425017736E-007,-8.24772187604526E-006
19.22125,2.2437036968,665.0276434576,1448.3905647259,1.0293506806,3.390708779,9.0625691652,245587.646761023,0.0002509697,0.000143436,2.98822663290667E-006,-7.46753187470307E-006
19.2355125,2.2422310178,664.5570179794,1449.8662681595,1.0304079428,3.3948763751,9.0768449217,245670.100246641,0.0001671642,0.0003232857,6.1505716497657E-006,-4.07874360498791E-006
19.249775,2.2407583388,664.0863925012,1451.3434165858,1.0314662552,3.3990499496,9.0911352323,245751.965329677,-3.20961195446639E-005,0.000395466,7.19275720303365E-006,1.2304328286117E-006
19.2640375,2.2392856598,663.615767023,1452.8220266968,1.0325256208,3.4032295197,9.1054401117,245833.24120963,-0.0002301376,0.0003049897,5.24073260481241E-006,6.40954529546292E-006
19.2783,2.2378129809,663.1451415448,1454.3020871368,1.0335860423,3.4074151029,9.1197595741,245913.927085397,-0.0003097659,0.000106163,1.20571562498792E-006,9.40320353334908E-006
19.2925625,2.2363403019,662.6745160666,1455.7835635358,1.0346475226,3.4116067166,9.1340936342,245994.022155342,-0.0002378913,-7.82234063320483E-005,-2.85686391607425E-006,9.51044957901421E-006
19.306825,2.2348676229,662.2038905884,1457.2664101758,1.0357100647,3.4158043783,9.1484423066,246073.525617192,-8.58457622527633E-005,-0.000147842,-0.000005191,7.73394231174409E-006
19.3210875,2.2333949439,661.7332651102,1458.7505846212,1.0367736714,3.4200081055,9.1628056057,246152.436668134,2.88655684200792E-005,-9.62521492871748E-005,-0.000005491,5.88557000035962E-006
19.33535,2.2319222649,661.262639632,1460.2360609192,1.0378383457,3.4242179159,9.1771835463,246230.754504652,3.35503482560776E-005,-8.99937410197784E-006,-4.90792142950946E-006,5.161287908479E-006
19.3496125,2.2304495859,660.7920141538,1461.7228375974,1.0389040903,3.4284338271,9.1915761431,246308.478322777,-4.61018670640399E-005,8.58386061638494E-006,-4.94789173729724E-006,0.000005286
19.363875,2.2289769069,660.3213886757,1463.2109383592,1.0399709083,3.4326558569,9.2059834107,246385.607317808,-0.00011033,-8.29932729146182E-005,-6.14819646589719E-006,4.86989173517271E-006
19.3781375,2.2275042279,659.8507631975,1464.700405577,1.0410388026,3.4368840229,9.220405364,246462.140684757,-6.75181170810078E-005,-0.0002247783,-7.57146424595596E-006,2.67062564773608E-006
19.3924,2.2260315489,659.3801377193,1466.1912887182,1.042107776,3.441118343,9.2348420177,246538.077617769,9.00960506412173E-005,-0.0003046367,-7.5118339942014E-006,-1.2414845039286E-006
19.4066625,2.2245588699,658.9095122411,1467.6836311571,1.0431778315,3.4453588352,9.2492933867,246613.417310725,0.0002760488,-0.000244845,-4.86122689280403E-006,-5.33834534590621E-006
19.420925,2.223086191,658.4388867629,1469.1774590998,1.044248972,3.4496055172,9.2637594858,246688.158956965,0.0003725502,-6.40471017830392E-005,-7.26144710577066E-008,-7.63554137165203E-006
19.4351875,2.221613512,657.9682612847,1470.6727756006,1.0453212005,3.4538584071,9.2782403301,246762.301748812,0.000318018,0.0001341685,5.03006374058423E-006,-7.08087898878391E-006
19.44945,2.220140833,657.4976358065,1472.1695611498,1.0463945199,3.458117523,9.2927359344,246835.844878643,0.0001519977,0.0002369599,8.45668995137978E-006,-4.27469537796904E-006
19.4637125,2.218668154,657.0270103283,1473.6677805033,1.0474689332,3.4623828829,9.3072463137,246908.787537698,-1.64148329395617E-005,0.0002037656,9.356790441542E-006,-9.8509879834782E-007
19.477975,2.217195475,656.5563848501,1475.1673937729,1.0485444434,3.466654505,9.3217714831,246981.12891671,-9.13881041561097E-005,9.1423624763396E-005,8.44723601647575E-006,1.15309763676108E-006
19.4922375,2.215722796,656.0857593719,1476.6683686903,1.0496210533,3.4709324074,9.3363114578,247052.868205987,-6.01005507095554E-005,4.83655479253278E-006,7.27025563367274E-006,1.75160803493592E-006
19.5065,2.214250117,655.6151338937,1478.1706906751,1.050698766,3.4752166085,9.3508662527,247124.00459469,3.84039676011232E-006,1.27678577147458E-005,0.000006892,1.75610806022003E-006
19.5207625,2.212777438,655.1445084156,1479.6743679229,1.0517775844,3.4795071266,9.3654358831,247194.537271753,4.47473717247087E-006,9.46927717504329E-005,7.06859640540947E-006,0.00000248
19.535025,2.211304759,654.6738829374,1481.1794300687,1.0528575116,3.4838039799,9.3800203642,247264.465425432,-9.61395079664494E-005,0.0001595677,6.52218386027108E-006,4.37534251254666E-006
19.5492875,2.2098320801,654.2032574592,1482.6859207276,1.0539385505,3.488107187,9.3946197113,247333.788243287,-0.0002445082,0.000120919,4.09005275256741E-006,0.000006526
19.56355,2.2083594011,653.732631981,1484.1938859514,1.0550207041,3.4924167664,9.4092339397,247402.504912481,-0.0003352474,-3.11317817304275E-005,-1.73287281855703E-007,7.26981892443165E-006
19.5778125,2.2068867221,653.2620065028,1485.703361863,1.0561039754,3.4967327366,9.4238630646,247470.614619279,-0.0002924659,-0.0002174635,-4.82250132729396E-006,5.46936508126346E-006
19.592075,2.2054140431,652.7913810246,1487.2143650668,1.0571883675,3.5010551161,9.4385071015,247538.116549488,-0.0001294013,-0.0003268888,-7.92989696988589E-006,0.000001441
19.6063375,2.2039413641,652.3207555464,1488.7268887196,1.0582738833,3.5053839237,9.4531660657,247605.009888257,0.000059946,-0.0002981093,-8.38676462002313E-006,-3.18175928156302E-006
19.6206,2.2024686851,651.8501300682,1490.2409055427,1.0593605259,3.509719178,9.4678399728,247671.293820163,0.0001702746,-0.0001632896,-0.000006607,-0.000006547
19.6348625,2.2009960061,651.37950459,1491.75637698,1.0604482983,3.5140608978,9.4825288382,247736.967528859,0.0001613422,-2.02577288693869E-005,-4.11232244939163E-006,-7.80250018727082E-006
19.649125,2.1995233271,650.9088791118,1493.2732658071,1.0615372036,3.518409102,9.4972326775,247802.030197478,8.23950709671003E-005,4.3920823083999E-005,-2.34529686806085E-006,-0.000007513
19.6633875,2.1980506481,650.4382536336,1494.7915483643,1.0626272447,3.5227638094,9.5119515063,247866.481008423,2.70367905873666E-005,1.78540952841643E-005,-1.64389894980778E-006,-6.99252609978023E-006
19.67765,2.1965779691,649.9676281554,1496.3112226544,1.0637184248,3.527125039,9.5266853401,247930.319143323,5.53550696960802E-005,-3.09803411023247E-005,-1.16176736128122E-006,-7.11531133106067E-006
19.6919125,2.1951052902,649.4970026773,1497.8323098148,1.0648107469,3.5314928098,9.5414341948,247993.543783219,0.000145144,-1.59123579083979E-005,2.38575084399175E-007,-7.56271987302231E-006
19.706175,2.1936326112,649.0263771991,1499.3548485518,1.065904214,3.5358671408,9.5561980859,248056.154108493,0.0002103557,9.45866453055109E-005,2.8604638936821E-006,-7.10056220765228E-006
19.7204375,2.1921599322,648.5557517209,1500.8788843281,1.0669988293,3.5402480512,9.5709770292,248118.149298801,0.0001715509,0.000247129,5.73165368870247E-006,-4.65654274155608E-006
19.7347,2.1906872532,648.0851262427,1502.4044567082,1.0680945957,3.5446355602,9.5857710406,248179.528533191,2.22401664872847E-005,0.0003417938,7.21409363923934E-006,-3.31546989896894E-007
19.7489625,2.1892145742,647.6145007645,1503.9315887723,1.0691915165,3.5490296869,9.6005801359,248240.290990297,-0.0001614243,0.000308402,6.19781925302529E-006,4.46962536913375E-006
19.763225,2.1877418952,647.1438752863,1505.460281765,1.0702895946,3.5534304508,9.6154043309,248300.435847571,-0.0002753168,0.000160766,2.94959843133165E-006,7.90955104627083E-006
19.7774875,2.1862692162,646.6732498081,1506.9905164239,1.0713888332,3.557837871,9.6302436416,248359.962282129,-0.0002635293,-1.33675325690602E-005,-1.04294943195605E-006,8.92812750106665E-006
19.79175,2.1847965372,646.2026243299,1508.5222603227,1.0724892353,3.5622519671,9.6450980839,248418.869470209,-0.0001567736,-0.0001182528,-4.10594501742207E-006,7.86832621122887E-006
19.8060125,2.1833238582,645.7319988517,1510.055478795,1.0735908041,3.5666727586,9.6599676739,248477.156587312,-4.39332834408355E-005,-0.0001199611,-5.48842439616443E-006,6.05973308611352E-006
19.820275,2.1818511793,645.2613733735,1511.590146072,1.0746935428,3.571100265,9.6748524276,248534.822808226,-4.22061533149384E-007,-6.58273505549178E-005,-5.70128716089383E-006,4.71825996912944E-006
19.8345375,2.1803785003,644.7907478953,1513.1262534144,1.0757974543,3.5755345058,9.6897523611,248591.867307117,-3.04568269083888E-005,-3.96871446274516E-005,-5.86237751688105E-006,4.04260136073315E-006
19.8488,2.1789058213,644.3201224171,1514.6638120702,1.0769025419,3.5799755008,9.7046674906,248648.289257184,-6.84243732748544E-005,-8.98452504651573E-005,-6.60981034149652E-006,3.20988201004256E-006
19.8630625,2.1774331423,643.849496939,1516.2028504863,1.0780088087,3.5844232696,9.7195978322,248704.087831117,-3.70683157915506E-005,-0.0001877094,-7.47475059042058E-006,1.24330835802458E-006
19.877325,2.1759604633,643.3788714608,1517.7434068228,1.0791162579,3.5888778321,9.7345434022,248759.262200674,8.48852652523457E-005,-0.0002499344,-7.22262782044603E-006,-1.97285793826313E-006
19.8915875,2.1744877843,642.9082459826,1519.2855190328,1.0802248924,3.593339208,9.7495042168,248813.811537161,0.0002401325,-0.000206029,-4.88841264259663E-006,-5.36891032849929E-006
19.90585,2.1730151053,642.4376205044,1520.829215287,1.0813347157,3.5978074174,9.7644802923,248867.73501123,0.0003334817,-5.72748615955555E-005,-0.000000673,-7.33820587635343E-006
19.9201125,2.1715424263,641.9669950262,1522.3745073065,1.0824457307,3.6022824801,9.7794716452,248921.031792429,0.000303671,0.0001200444,4.02459324777946E-006,-6.86338614986514E-006
19.934375,2.1700697473,641.496369548,1523.9213883198,1.0835579407,3.6067644163,9.7944782917,248973.701050015,0.0001696371,0.0002297287,7.48235786973272E-006,-4.24425188620369E-006
19.9486375,2.1685970684,641.0257440698,1525.469836139,1.0846713488,3.6112532459,9.8095002485,249025.741952217,1.51225501878337E-005,0.0002255921,8.76605449581389E-006,-8.65501788972866E-007
19.9629,2.1671243894,640.5551185916,1527.0198205047,1.0857859583,3.6157489891,9.8245375318,249077.153666492,-7.55015451129506E-005,0.0001415069,8.22824655830813E-006,1.80237632865025E-006
19.9771625,2.1656517104,640.0844931134,1528.5713127202,1.0869017722,3.6202516663,9.8395901583,249127.935359517,-7.9062901555688E-005,5.9026505751069E-005,0.000007039,3.18220039428207E-006
19.991425,2.1641790314,639.6138676352,1530.1242949292,1.0880187939,3.6247612975,9.8546581446,249178.086197366,-4.46614363574402E-005,3.97194749223987E-005,6.15785509523755E-006,3.79851161912037E-006
20.0056875,2.1627063524,639.143242157,1531.6787664192,1.089137027,3.6292779048,9.8697415073,249227.605553824,-4.6701387116688E-005,0.000076797,5.58453667321575E-006,4.59367731624966E-006
20.01995,2.1612336734,638.6726166789,1533.2347453371,1.0902564788,3.6338015226,9.884840263,249276.494527779,-0.0001189417,0.0001042891,4.47924701617702E-006,5.94371241005323E-006
20.0342125,2.1597609944,638.2019912007,1534.7922647327,1.0913771538,3.6383321749,9.8999544286,249324.752751676,-0.0002232418,5.5391330449784E-005,2.03165872441579E-006,0.000007195
20.048475,2.1582883154,637.7313657225,1536.351363762,1.092499055,3.6428698823,9.9150840209,249372.379383001,-0.0002782241,-7.78184599830378E-005,-1.65039721900107E-006,7.11034258186717E-006
20.0627375,2.1568156364,637.2607402443,1537.9120772991,1.0936221858,3.6474146654,9.9302290568,249419.373578699,-0.0002246733,-0.0002318849,-5.37612325958299E-006,4.87140310613234E-006
20.077,2.1553429574,636.7901147661,1539.4744267348,1.0947465494,3.6519665449,9.9453895531,249465.734494632,-7.50334543069005E-005,-0.0003171169,-7.59087403899885E-006,8.30183260672293E-007
20.0912625,2.1538702785,636.3194892879,1541.0384147954,1.095872149,3.6565255416,9.960565527,249511.461286263,9.27043803325763E-005,-0.0002845474,-7.42890195483339E-006,-3.60092724674764E-006
20.105525,2.1523975995,635.8488638097,1542.6040260467,1.096998988,3.6610916764,9.9757569953,249556.553107968,0.0001918527,-0.0001616544,-0.000005282,-6.84783624707265E-006
20.1197875,2.1509249205,635.3782383315,1544.1712329625,1.0981270695,3.6656649701,9.9909639752,249601.009113375,0.0001894334,-2.90734680853526E-005,-2.45188743321168E-006,-8.16782202961475E-006
20.13405,2.1494522415,634.9076128533,1545.7400056042,1.099256394,3.6702454343,10.0061864837,249644.827168604,0.0001251147,4.22798571392706E-005,-1.78664354634901E-007,-7.97910402184135E-006
20.1483125,2.1479795625,634.4369873751,1547.3103201394,1.1003869393,3.6748330049,10.0214245378,249687.994876859,7.30026308920731E-005,0.000043116,1.18018253116474E-006,-7.30789204765227E-006
20.162575,2.1465068835,633.9663618969,1548.8821662115,1.1015187027,3.6794276828,10.0366781542,249730.508693427,7.84392097991202E-005,2.58690620791766E-005,2.18890122745875E-006,-6.8371726550866E-006
20.1768375,2.1450342045,633.4957364187,1550.4555519896,1.1026516875,3.6840294889,10.0519473497,249772.367825208,0.0001213407,5.44668164954863E-005,3.60394639941099E-006,-6.34367320594114E-006
20.1911,2.1435615255,633.0251109406,1552.0305013915,1.1037858969,3.6886384446,10.0672321411,249813.571479018,0.0001353275,0.0001457785,5.51051278208966E-006,-4.97371998540212E-006
20.2053625,2.1420888465,632.5544854624,1553.6070466453,1.1049213344,3.6932545709,10.0825325453,249854.118860929,6.63186457573939E-005,0.0002509458,7.05865982699791E-006,-2.11429268856016E-006
20.219625,2.1406161676,632.0838599842,1555.1852187891,1.1060580031,3.6978778892,10.0978485791,249894.009176608,-7.76855931870785E-005,0.0002919949,7.03476502973491E-006,1.87388461074113E-006
20.2338875,2.1391434886,631.613234506,1556.7650390211,1.1071959065,3.7025084208,10.1131802595,249933.241631618,-0.0002265543,0.0002241357,4.81741441651836E-006,5.68467070759236E-006
20.24815,2.1376708096,631.1426090278,1558.3465133681,1.1083350478,3.7071461871,10.1285276035,249971.81543071,-0.0002982376,7.33792368102268E-005,9.47737406136461E-007,7.86387301643188E-006
20.2624125,2.1361981306,630.6719835496,1559.9296319787,1.1094754304,3.7117912097,10.1438906282,250009.729778295,-0.0002592064,-8.08353392313398E-005,-0.000003151,7.76226069602056E-006
20.276675,2.1347254516,630.2013580714,1561.514372952,1.1106170577,3.7164435101,10.1592693505,250046.983878607,-0.0001471116,-0.0001639784,-0.000006092,5.90605555708387E-006
20.2909375,2.1332527726,629.7307325932,1563.1007093797,1.111759933,3.7211031099,10.1746637878,250083.576935013,-3.8406101381202E-005,-0.000159079,-7.36733812779773E-006,3.51440120285345E-006
20.3052,2.1317800936,629.260107115,1564.6886175379,1.1129040598,3.7257700309,10.190073957,250119.508150535,1.20712497336087E-005,-0.0001123089,-7.47515858720429E-006,1.57060881284547E-006
